Row,Ast,End,Ex,In,Mic,Oli,Opc,Per
REEP4,0.00703082747431044,0.0136986301369863,0.00557768924302789,0.00386514923770668,0.021505376344086,0.00423728813559322,0.00233463035019455,0
LGI3,0.0156841535965387,0,0.324515272244356,0.238995061198196,0.00586510263929619,0.179131355932203,0.0490272373540856,0.0210526315789474
SFTPC,0.000540832882639265,0,0.027941567065073,0.0186815546489156,0,0.0197033898305085,0.00389105058365759,0
BMP1,0.0248783126014062,0.178082191780822,0.0226826029216467,0.0180373631092978,0.00684261974584555,0.0222457627118644,0.0412451361867704,0.0315789473684211
PHYHIP,0.0524607896160087,0.0273972602739726,1.82810092961487,0.297401760790208,0.0205278592375367,0.0278601694915254,0.0560311284046693,0.0421052631578947
POLR3D,0.00865332612222823,0.0273972602739726,0.0286852589641434,0.0180373631092978,0.00488758553274682,0.00603813559322034,0.0140077821011673,0.0210526315789474
PIWIL2,0.0135208220659816,0,0.0227888446215139,0.0156753274640326,0.00195503421309873,0.0101694915254237,0.00856031128404669,0.0105263157894737
SLC39A14,0.0892374256354786,0.191780821917808,0.219601593625498,0.136998067425381,0.00977517106549365,0.0151483050847458,0.064591439688716,0.0421052631578947
PPP3CC,0.2644672796106,0.383561643835616,0.460557768924303,0.322739961348508,0.10752688172043,0.066843220338983,0.3284046692607,0.305263157894737
SORBS3,0.123850730124392,0.0684931506849315,0.0667729083665339,0.0294180803092119,0.0185728250244379,0.0165254237288136,0.137743190661479,0.157894736842105
PDLIM2,0.00108166576527853,0,0.000690571049136786,0,0,0.000105932203389831,0,0
C8orf58,0.00703082747431044,0.0273972602739726,0.0101460823373174,0.00429461026411853,0.00391006842619746,0.000741525423728814,0.00389105058365759,0
CCAR2,0.0259599783666847,0.0410958904109589,0.150332005312085,0.073223105003221,0.010752688172043,0.0188559322033898,0.022568093385214,0.0631578947368421
BIN3,0.0519199567333694,0.0821917808219178,0.188844621513944,0.0781619068069573,0.0273704789833822,0.0263771186440678,0.0498054474708171,0.0736842105263158
EGR3,0.00486749594375338,0,0.195112881806109,0.00773029847541336,0.00586510263929619,0.00222457627118644,0.00233463035019455,0
PEBP4,0.0427257977285019,0,0.10199203187251,0.0423019111015675,0.0166177908113392,0.00402542372881356,0.0295719844357977,0.0421052631578947
RHOBTB2,0.0475932936722553,0.0684931506849315,0.531792828685259,0.112733519433111,0.0117302052785924,0.00572033898305085,0.0381322957198444,0.0631578947368421
TNFRSF10B,0.0270416441319632,0.0684931506849315,0.021195219123506,0.00236203564526519,0.0654936461388074,0.00296610169491525,0.0513618677042802,0.0421052631578947
TNFRSF10C,0.00486749594375338,0.0273972602739726,0.00175298804780877,0.00064419153961778,0.0166177908113392,0.000317796610169492,0.00155642023346304,0
TNFRSF10D,0.00324499729583559,0.10958904109589,0.00366533864541833,0.00279149667167705,0.0566959921798631,0.00127118644067797,0.000778210116731518,0
TNFRSF10A,0.00811249323958897,0.0684931506849315,0.0132802124833997,0.0073008374490015,0.00782013685239492,0.00275423728813559,0.00778210116731518,0
CHMP7,0.0270416441319632,0.0273972602739726,0.128233731739708,0.0820270560446639,0.00977517106549365,0.0177966101694915,0.0373540856031128,0.0315789473684211
R3HCC1,0.0146024878312601,0,0.0756972111553785,0.0502469400901868,0.00782013685239492,0.0258474576271186,0.0295719844357977,0.0210526315789474
LOXL2,0.018388318009735,0.0273972602739726,0.057742363877822,0.0152458664376208,0.00782013685239492,0.0164194915254237,0.022568093385214,0.0105263157894737
ENTPD4,0.0405624661979448,0.0410958904109589,0.231925630810093,0.15288812540262,0.0293255131964809,0.0320974576271186,0.0684824902723735,0.0526315789473684
SLC25A37,0.252028123309897,0.191780821917808,0.475590969455511,0.212368477560661,0.381231671554252,0.0597457627118644,0.115175097276265,0.157894736842105
NKX3-1,0.000540832882639265,0,0.00547144754316069,0.00450934077732446,0.00195503421309873,0,0,0
NKX2-6,0,0,0.000159362549800797,0.000214730513205927,0,0.000105932203389831,0,0
STC1,0.000540832882639265,0,0.00164674634794157,0.000858922052823706,0,0.000211864406779661,0,0.0315789473684211
ADAM28,0.0075716603569497,0.0273972602739726,0.0184329349269588,0.00622718488297187,0.580645161290323,0.00105932203389831,0.000778210116731518,0
ADAMDEC1,0.000540832882639265,0,0.000690571049136786,0.000214730513205927,0.000977517106549365,0,0,0
ADAM7,0.00108166576527853,0,0.0099867197875166,0.0040798797509126,0,0.000423728813559322,0.000778210116731518,0
NEFM,0.0243374797187669,0.0273972602739726,0.969667994687915,0.193901653424952,0.0117302052785924,0.0230932203389831,0.022568093385214,0.0105263157894737
NEFL,0.0443482963764197,0.0547945205479452,1.61832669322709,0.390380073008375,0.0224828934506354,0.0238347457627119,0.0404669260700389,0.0526315789473684
DOCK5,0.273661438615468,0.356164383561644,0.0352722443559097,0.032209576980889,0.1544477028348,1.26197033898305,1.10194552529183,0.336842105263158
GNRH1,0.00594916170903191,0,0.010730411686587,0.00880395104144299,0.00195503421309873,0.00317796610169492,0.00389105058365759,0.0105263157894737
KCTD9,0.0378583017847485,0.150684931506849,0.0879681274900398,0.0450934077732446,0.0156402737047898,0.017478813559322,0.0373540856031128,0.136842105263158
CDCA2,0.00108166576527853,0,0.00318725099601594,0.00279149667167705,0.00391006842619746,0.000847457627118644,0.000778210116731518,0
EBF2,0.000540832882639265,0.0136986301369863,0.00685258964143426,0.00257676615847112,0,0.00222457627118644,0.000778210116731518,0.0315789473684211
PPP2R2A,0.114656571119524,0.287671232876712,0.510810092961487,0.183379858277861,0.109481915933529,0.282203389830508,0.292607003891051,0.126315789473684
BNIP3L,0.233639805300162,0.424657534246575,1.09195219123506,0.511058621430105,0.118279569892473,0.262076271186441,0.365758754863813,0.263157894736842
PNMA2,0.0616549486208762,0.0410958904109589,1.23245683930943,0.859995705389736,0.00977517106549365,0.0139830508474576,0.0793774319066148,0
DPYSL2,0.856679286100595,0.301369863013699,2.1797609561753,1.03929568391668,0.15347018572825,0.607415254237288,0.357976653696498,0.336842105263158
ADRA1A,0.309897241752299,0.0136986301369863,0.0560956175298805,0.422374919476058,0.00195503421309873,0.00222457627118644,0.324513618677043,0.0105263157894737
STMN4,0.0113574905354246,0.0273972602739726,0.644780876494024,0.328967146231479,0.00879765395894428,0.263241525423729,0.156420233463035,0.0210526315789474
TRIM35,0.0216333153055706,0.0273972602739726,0.0868525896414343,0.0332832295469186,0.00977517106549365,0.0185381355932203,0.0311284046692607,0.0210526315789474
PTK2B,0.0638182801514332,0.0547945205479452,1.45891102257636,0.0901868155464892,0.0821114369501466,0.0259533898305085,0.0459143968871595,0.0947368421052632
CHRNA2,0,0,0.00127490039840637,0.0569035859995705,0,0.000211864406779661,0.000778210116731518,0
EPHX2,0.07355327203894,0.0136986301369863,0.0274634794156706,0.0554004724071291,0.00293255131964809,0.0154661016949153,0.0832684824902724,0.0315789473684211
CLU,3.46457544618713,1.52054794520548,2.33498007968127,0.810178226325961,0.0527859237536657,0.169809322033898,0.513618677042802,0.757894736842105
SCARA3,0.270957274202272,0.0136986301369863,0.0734661354581673,0.0423019111015675,0.000977517106549365,0.0109110169491525,0.0295719844357977,0.0421052631578947
CCDC25,0.0459707950243375,0.0410958904109589,0.258911022576361,0.128408846897144,0.0234604105571848,0.0283898305084746,0.0536964980544747,0.0421052631578947
ESCO2,0.000540832882639265,0.0136986301369863,0.00366533864541833,0.00257676615847112,0,0.000953389830508475,0.00233463035019455,0
PBK,0,0,0.00180610889774236,0.00150311359244149,0,0.000423728813559322,0.000778210116731518,0
SCARA5,0.00378583017847485,0.205479452054795,0.00770252324037185,0.0238350869658578,0.000977517106549365,0.00180084745762712,0.0046692607003891,0.0421052631578947
NUGGC,0.00216333153055706,0,0.00749003984063745,0.00472407129053038,0.00488758553274682,0.00180084745762712,0.0046692607003891,0.0105263157894737
ELP3,0.083829096809086,0.0821917808219178,0.221620185922975,0.13549495383294,0.0586510263929619,0.0580508474576271,0.171206225680934,0.0315789473684211
PNOC,0.00162249864791779,0.0136986301369863,0.00621513944223108,0.127764655357526,0,0.000423728813559322,0.00233463035019455,0
ZNF395,0.0497566252028123,0.0821917808219178,0.0565737051792829,0.0253382005582993,0.00488758553274682,0.0166313559322034,0.0287937743190661,0.0210526315789474
FBXO16,0.0616549486208762,0.0821917808219178,0.533492695883134,0.365256602963281,0.00293255131964809,0.00900423728813559,0.13852140077821,0.0210526315789474
FZD3,0.234721471065441,0.0136986301369863,1.00786188579017,0.400687137642259,0.0127077223851417,0.0201271186440678,0.198443579766537,0.0842105263157895
EXTL3,0.0978907517577069,0.0547945205479452,0.357290836653386,0.183379858277861,0.0205278592375367,0.0465042372881356,0.106614785992218,0.105263157894737
INTS9,0.0978907517577069,0.0273972602739726,0.174767596281541,0.117887051750054,0.0371456500488759,0.0422669491525424,0.126070038910506,0.0526315789473684
HMBOX1,0.413737155219037,0.246575342465753,0.400796812749004,0.406484861498819,0.156402737047898,0.146610169491525,0.336964980544747,0.0736842105263158
KIF13B,0.085992428339643,0.0410958904109589,0.175139442231076,0.116383938157612,0.0899315738025415,0.355296610169492,0.147859922178988,0.0736842105263158
DUSP4,0.00162249864791779,0,0.0227357237715803,0.0165342495168563,0,0.000423728813559322,0.0147859922178988,0
SARAF,0.399134667387777,0.328767123287671,1.81933598937583,1.15868584925918,0.207233626588465,0.226800847457627,0.436575875486381,0.2
LEPROTL1,0.0465116279069767,0.0410958904109589,0.207118193891102,0.131200343568821,0.0488758553274682,0.0304025423728814,0.090272373540856,0.0631578947368421
MBOAT4,0.000540832882639265,0,0.00122177954847278,0.00128838307923556,0.000977517106549365,0,0.000778210116731518,0
DCTN6,0.0373174689021092,0.0958904109589041,0.20472775564409,0.11015675327464,0.010752688172043,0.0364406779661017,0.0459143968871595,0.0526315789473684
RBPMS,0.115738236884803,0.342465753424658,0.0350066401062417,0.0236203564526519,0.00293255131964809,0.00254237288135593,0.00700389105058366,0.957894736842105
GTF2E2,0.0427257977285019,0.0547945205479452,0.155112881806109,0.105217951470904,0.0312805474095797,0.025,0.0404669260700389,0.0421052631578947
SMIM18,0.00162249864791779,0,0.0207702523240372,0.032209576980889,0.000977517106549365,0.00116525423728814,0.0155642023346304,0
GSR,0.0351541373715522,0.0821917808219178,0.145657370517928,0.130341421515997,0.0224828934506354,0.0113347457627119,0.0272373540856031,0.0421052631578947
UBXN8,0.0329908058409951,0.0136986301369863,0.0495086321381142,0.0506764011165987,0.00488758553274682,0.0224576271186441,0.0264591439688716,0
PPP2CB,0.200108166576528,0.219178082191781,0.553306772908366,0.458879106721065,0.0469208211143695,0.088135593220339,0.119066147859922,0.105263157894737
TEX15,0.0557057869118442,0,0.0237981407702523,0.0401546059695083,0.000977517106549365,0.000847457627118644,0.0124513618677043,0
PURG,0.170903190914008,0.0410958904109589,0.279893758300133,0.219669315009663,0.00195503421309873,0.0319915254237288,0.142412451361868,0
WRN,0.219578150351541,0.150684931506849,0.318937583001328,0.164054112089328,0.0742913000977517,0.0956567796610169,0.214785992217899,0.210526315789474
NRG1,0.0594916170903191,0.150684931506849,3.53721115537849,0.701524586643762,0.0205278592375367,0.0421610169491525,0.0754863813229572,0.789473684210526
FUT10,0.158464034613304,0.0136986301369863,0.071660026560425,0.0596950826712476,0.0195503421309873,0.0152542372881356,0.0607003891050584,0.0526315789473684
TTI2,0.0475932936722553,0.0136986301369863,0.110385126162019,0.0599098131844535,0.0156402737047898,0.0231991525423729,0.0459143968871595,0
MAK16,0.0108166576527853,0,0.0420185922974768,0.0294180803092119,0.00879765395894428,0.00625,0.0163424124513619,0
RNF122,0.0108166576527853,0,0.00557768924302789,0.00515353231694224,0.0156402737047898,0.00254237288135593,0.00933852140077821,0
DUSP26,0.0113574905354246,0.0136986301369863,0.260557768924303,0.171784410564741,0.000977517106549365,0.0223516949152542,0.0684824902723735,0.0315789473684211
UNC5D,0.138994050838291,0.0136986301369863,3.16950863213811,2.39768091045738,0.0156402737047898,0.0195974576271186,0.266926070038911,0.168421052631579
KCNU1,0.00216333153055706,0,0.00573705179282869,0.00236203564526519,0,0.00105932203389831,0.00389105058365759,0
ZNF703,0.0627366143861547,0.0136986301369863,0.0267729083665339,0.0779471762937513,0.0224828934506354,0.00201271186440678,0.00311284046692607,0.0526315789473684
ERLIN2,0.0849107625743645,0,0.0390969455511288,0.038007300837449,0.0117302052785924,0.0221398305084746,0.0607003891050584,0.0210526315789474
PROSC,0.038939967550027,0.0136986301369863,0.167065073041169,0.108438909168993,0.0127077223851417,0.0408898305084746,0.0778210116731518,0.0421052631578947
ADGRA2,0.00378583017847485,0.0821917808219178,0.0543426294820717,0.035001073652566,0.000977517106549365,0.00211864406779661,0.0124513618677043,0.0842105263157895
BRF2,0.0113574905354246,0.0136986301369863,0.0453120849933599,0.0249087395318875,0.00391006842619746,0.00656779661016949,0.0124513618677043,0.0105263157894737
RAB11FIP1,0.00486749594375338,0.0410958904109589,0.0836122177954847,0.0448786772600386,0.0156402737047898,0.00233050847457627,0.00544747081712062,0.0315789473684211
GOT1L1,0,0,0.000690571049136786,0.00107365256602963,0.000977517106549365,0,0,0
ADRB3,0,0,0.00159362549800797,0.00279149667167705,0,0,0,0
EIF4EBP1,0.00648999459167117,0,0.010996015936255,0.01159544771312,0.0273704789833822,0.00222457627118644,0.0443579766536965,0.0105263157894737
ASH2L,0.0594916170903191,0.0821917808219178,0.245046480743692,0.13442130126691,0.0303030303030303,0.0340042372881356,0.0521400778210117,0.0315789473684211
STAR,0,0,0.02066401062417,0.0337126905733305,0,0.000211864406779661,0.00155642023346304,0
LSM1,0.0373174689021092,0.0684931506849315,0.161646746347942,0.123040584066996,0.0136852394916911,0.0265889830508475,0.0350194552529183,0
BAG4,0.03677663601947,0.0136986301369863,0.48871181938911,0.248443203779257,0.0391006842619746,0.0261652542372881,0.0529182879377432,0.0210526315789474
DDHD2,0.0762574364521363,0.0958904109589041,0.409614873837981,0.268413141507408,0.0224828934506354,0.0566737288135593,0.105058365758755,0.0736842105263158
PLPP5,0.0951865873445105,0.0410958904109589,0.0666666666666667,0.0888984324672536,0.010752688172043,0.00879237288135593,0.0700389105058366,0.0105263157894737
WHSC1L1,0.42617631151974,0.232876712328767,1.68217795484728,1.08803951041443,0.122189638318671,0.271716101694915,0.689494163424125,0.410526315789474
LETM2,0.0178474851270957,0,0.0341567065073041,0.0371483787846253,0,0.00402542372881356,0.0147859922178988,0.0105263157894737
FGFR1,0.297998918334235,0.383561643835616,0.167702523240372,0.0989907665879321,0.021505376344086,0.0128177966101695,0.785214007782101,0.273684210526316
C8orf86,0.00324499729583559,0,0.00839309428950863,0.00450934077732446,0,0.000953389830508475,0.00933852140077821,0
TACC1,0.276365603028664,3.26027397260274,1.11644090305445,0.363968219884046,0.185728250244379,0.416419491525424,0.196108949416342,0.831578947368421
PLEKHA2,0.0703082747431044,0.232876712328767,0.269110225763612,0.0521795147090402,0.132942326490714,0.00826271186440678,0.278599221789883,0.168421052631579
